Date,Close Price,Volume
2021-05-09,55870.01,71168.05
2021-05-10,56747.52,42949.94
2021-05-11,49504.08,74345.74
2021-05-12,49700.6,119769.29
2021-05-13,49887.96,42891.66
2021-05-14,46775.29,53332.47
2021-05-15,46490.71,79337.9
2021-05-16,43552.14,134127.17
2021-05-17,42886.02,71930.7
2021-05-18,36771.87,290986.06
2021-05-19,40597.4,139648.53
2021-05-20,37350.39,120589.87
2021-05-21,37491.5,74964.98
2021-05-22,34716.84,131584.71
2021-05-23,38837.76,106765.14
2021-05-24,38387.36,66530.67
2021-05-25,39295.08,66483.59
2021-05-26,38538.84,46474.62
2021-05-27,35680.92,85345.66
2021-05-28,34611.58,60616.25
2021-05-29,35662.59,37522.16
2021-05-30,37290.83,50306.62
2021-05-31,36683.51,44444.78
2021-06-01,37576.98,39948.44
2021-06-02,39229.66,41098.93
2021-06-03,36861.5,49661.48
2021-06-04,35538.4,39864.17
2021-06-05,35798.57,27469.69
2021-06-06,33582.86,52209.55
2021-06-07,33409.38,88483.79
2021-06-08,37391.58,92280.57
2021-06-09,36680.78,63052.49
2021-06-10,37339.98,43119.67
2021-06-11,35541.78,40619.14
2021-06-12,39017.37,46353.98
2021-06-13,40526.63,68729.09
2021-06-14,40161.86,48248.1
2021-06-15,38345.41,48107.62
2021-06-16,38082.3,41591.09
2021-06-17,35830.29,60242.99
2021-06-18,35515.38,44782.25
2021-06-19,35602.26,56525.29
2021-06-20,31652.62,111039.05
2021-06-21,32537.58,129940.61
2021-06-22,33678.64,60338.69
2021-06-23,34649.84,38755.56
2021-06-24,31593.86,91636.1
2021-06-25,32307.35,58331.1
2021-06-26,34713.81,60403.96
2021-06-27,34487.11,41259.21
2021-06-28,35901.41,44215.51
2021-06-29,35056.39,39796.96
2021-06-30,33543.11,36889.93
2021-07-01,33804.54,33082.4
2021-07-02,34682.84,17319.23
2021-07-03,35287.97,15950.93
2021-07-04,33702.79,31526.39
2021-07-05,34237.66,32844.8
2021-07-06,33880.79,21784.2
2021-07-07,32874.01,47884.76
2021-07-08,33804.2,25677.95
2021-07-09,33515.13,19345.51
2021-07-10,34249.3,15724.2
2021-07-11,33088.51,31074.01
2021-07-12,32737.47,25562.97
2021-07-13,32820.5,27262.01
2021-07-14,31867.46,33647.48
2021-07-15,31401.76,25602.04
2021-07-16,31546.64,27922.98
2021-07-17,31806.3,25079.04
2021-07-18,30847.55,38060.99
2021-07-19,29795.55,43333.42
2021-07-20,32139.48,48925.57
2021-07-21,32299.47,24409.69
2021-07-22,33637.92,23478.17
2021-07-23,34282.56,20217.05
2021-07-24,35369.93,22685.72
2021-07-25,37269.52,100269.43
2021-07-26,39496.69,58179.65
2021-07-27,40030.01,66747.14
2021-07-28,40030.52,31540.85
2021-07-29,42231.83,42436.67
2021-07-30,41474.72,25355.65
2021-07-31,39870.76,33625.25
2021-08-01,39158.53,33109.34
2021-08-02,38189.3,38225.1
2021-08-03,39738.56,34035.77
2021-08-04,40888.18,59748.14
2021-08-05,42852.18,48254.57
2021-08-06,44617.96,50446.88
2021-08-07,43827.75,39433.62
2021-08-08,46292.61,49016.22
2021-08-09,45601.03,35319.34
2021-08-10,45556.69,30818.26
2021-08-11,44425.52,35460.2
2021-08-12,47832.93,34442.64
2021-08-13,47102.03,23828.49
2021-08-14,47015.94,18032.86
2021-08-15,45927.4,28459.99
2021-08-16,44684.43,37125.87
2021-08-17,44714.54,30513.78
2021-08-18,46761.49,33300.5
2021-08-19,49336.45,36326.2
2021-08-20,48867.87,22928.52
2021-08-21,49289.71,16835.81
2021-08-22,49521.06,30374.33
2021-08-23,47690.54,28718.08
2021-08-24,48996.44,25061.09
2021-08-25,46852.22,34276.36
2021-08-26,49088.1,27872.76
2021-08-27,48918.9,12815.36
2021-08-28,48794.26,18983.79
2021-08-29,46993.31,29046.26
2021-08-30,47159.26,29947.56
2021-08-31,48840.01,31823.8
2021-09-01,49280.77,32516.15
2021-09-02,50019.51,38496.86
2021-09-03,49935.29,16795.12
2021-09-04,51784.16,21382.07
2021-09-05,52693.32,25623.3
2021-09-06,46856.31,83874.09
2021-09-07,46073.45,45638.83
2021-09-08,46392.85,32273.7
2021-09-09,44853.1,35701.24
2021-09-10,45166.12,14599.26
2021-09-11,46049.72,16366.41
2021-09-12,44958.56,42623.67
2021-09-13,47129.01,26751.25
2021-09-14,48148.45,26904.97
2021-09-15,47764.47,25702.33
2021-09-16,47297.98,18941.92
2021-09-17,48312.46,15782.18
2021-09-18,47251.76,14044.93
2021-09-19,42925.46,64374.41
2021-09-20,40709.59,70924.75
2021-09-21,43576.15,42391.1
2021-09-22,44893.87,34506.88
2021-09-23,42848.41,60130.03
2021-09-24,42721.91,18046.04
2021-09-25,43201.79,27847.04
2021-09-26,42187.51,26251.27
2021-09-27,41056.79,31946.42
2021-09-28,41539.43,26354.27
2021-09-29,43829.34,33984.98
2021-09-30,48164.35,53577.95
2021-10-01,47669.02,16062.18
2021-10-02,48234.05,18588.83
2021-10-03,49276.91,34394.0
2021-10-04,51504.27,40687.89
2021-10-05,55345.85,64415.98
2021-10-06,53797.21,33806.76
2021-10-07,53949.29,29127.91
2021-10-08,54968.04,14593.95
2021-10-09,54700.24,23094.98
2021-10-10,57498.8,31803.75
2021-10-11,56010.9,33966.65
2021-10-12,57369.0,34054.43
2021-10-13,57359.21,28061.61
2021-10-14,61684.96,62053.36
2021-10-15,60877.77,22943.96
2021-10-16,61520.54,23336.32
2021-10-17,62038.16,50489.09
2021-10-18,64283.97,42983.11
2021-10-19,66021.02,45364.94
2021-10-20,62283.96,62097.42
2021-10-21,60693.59,40476.42
2021-10-22,61313.09,16232.5
2021-10-23,60863.56,19158.07
2021-10-24,63089.04,24693.91
2021-10-25,60315.68,28107.19
2021-10-26,58464.42,45852.35
2021-10-27,60610.11,51251.1
2021-10-28,62282.5,35214.62
2021-10-29,61891.91,15917.35
2021-10-30,61349.75,19359.29
2021-10-31,60960.98,31925.65
2021-11-01,63260.05,36009.96
2021-11-02,62929.93,29618.09
2021-11-03,61448.47,23030.57
2021-11-04,61019.66,20540.56
2021-11-05,61529.76,15432.25
2021-11-06,63302.78,14937.9
2021-11-07,67549.14,39774.17
2021-11-08,66939.24,32745.53
2021-11-09,64926.06,50591.31
2021-11-10,64820.8,21475.67
2021-11-11,64156.3,32742.19
2021-11-12,64409.56,12719.98
2021-11-13,65509.06,14680.72
2021-11-14,63614.06,25263.23
2021-11-15,60108.9,61509.16
2021-11-16,60365.6,43164.9
2021-11-17,56930.68,63523.43
2021-11-18,58136.22,36833.38
2021-11-19,59769.66,16773.71
2021-11-20,58700.83,14990.7
2021-11-21,56303.06,41371.1
2021-11-22,57566.6,37871.22
2021-11-23,57175.09,28738.13
2021-11-24,58966.99,24221.47
2021-11-25,53788.22,60064.72
2021-11-26,54805.03,18504.73
2021-11-27,57331.41,21562.34
2021-11-28,57839.55,29291.8
2021-11-29,56975.35,41466.86
2021-11-30,57227.97,36078.24
2021-12-01,56522.76,30214.7
2021-12-02,53663.25,44903.19
2021-12-03,49243.39,89255.49
2021-12-04,49465.5,42264.26
2021-12-05,50552.83,49875.62
2021-12-06,50633.01,29306.55
2021-12-07,50513.04,25732.2
2021-12-08,47593.85,34472.44
2021-12-09,47191.14,39527.74
2021-12-10,49398.4,24394.48
2021-12-11,50109.99,21546.75
2021-12-12,46731.03,49444.13
2021-12-13,48387.69,34838.49
2021-12-14,48885.05,44270.94
2021-12-15,47635.92,26205.68
2021-12-16,46164.14,37546.89
2021-12-17,46861.62,18781.81
2021-12-18,46697.13,21907.14
2021-12-19,46913.54,32678.5
2021-12-20,48917.48,31921.06
2021-12-21,48614.97,20998.03
2021-12-22,50830.2,30734.43
2021-12-23,50840.36,21669.58
2021-12-24,50431.63,11532.27
2021-12-25,50790.88,14663.26
2021-12-26,50714.73,21873.37
2021-12-27,47536.39,40699.4
2021-12-28,46471.7,33749.8
2021-12-29,47129.66,39311.18
2021-12-30,46197.31,34737.79
2021-12-31,47737.35,16697.92
2022-01-01,47306.41,13025.66
2022-01-02,46450.79,21681.38
2022-01-03,45824.54,29035.93
2022-01-04,43432.51,47769.2
2022-01-05,43094.54,36804.78
2022-01-06,41543.79,51310.46
2022-01-07,41686.67,27559.19
2022-01-08,41869.6,21486.68
2022-01-09,41832.59,51976.97
2022-01-10,42743.03,36554.37
2022-01-11,43919.67,31859.05
2022-01-12,42575.61,29159.4
2022-01-13,43089.83,27290.3
2022-01-14,43088.74,14075.12
2022-01-15,43100.36,12615.04
2022-01-16,42224.38,20310.91
2022-01-17,42372.75,26287.26
2022-01-18,41674.8,32436.62
2022-01-19,40697.03,35135.79
2022-01-20,36469.3,94195.63
2022-01-21,35075.92,68447.95
2022-01-22,36288.15,39599.36
2022-01-23,36702.79,94597.7
2022-01-24,36975.99,44562.17
2022-01-25,36829.37,57460.0
2022-01-26,37189.85,46006.99
2022-01-27,37744.7,38853.31
2022-01-28,38184.86,24097.29
2022-01-29,37908.44,17354.8
2022-01-30,38494.66,34716.41
2022-01-31,38721.49,32504.03
2022-02-01,36918.19,29144.5
2022-02-02,37328.64,27541.76
2022-02-03,41590.34,50443.53
2022-02-04,41418.21,22244.16
2022-02-05,42412.41,14391.14
2022-02-06,43861.07,42425.21
2022-02-07,44080.12,44964.2
2022-02-08,44422.91,27461.26
2022-02-09,43531.67,45532.09
2022-02-10,42398.98,39322.02
2022-02-11,42239.01,17662.13
2022-02-12,42069.84,12420.62
2022-02-13,42552.28,27975.8
2022-02-14,44576.33,27548.28
2022-02-15,43896.34,20597.85
2022-02-16,40545.09,39645.29
2022-02-17,39994.66,32514.79
2022-02-18,40107.12,11674.81
2022-02-19,38397.25,23028.66
2022-02-20,37037.39,47549.32
2022-02-21,38267.75,42886.39
2022-02-22,37270.85,31850.78
2022-02-23,38353.62,93348.71
2022-02-24,39239.77,39454.29
2022-02-25,39134.83,18649.99
2022-02-26,37714.96,30834.07
2022-02-27,43189.46,55323.43
2022-02-28,44428.47,48462.11
2022-03-01,43935.37,37389.51
2022-03-02,42474.37,36512.65
2022-03-03,39154.4,50126.39
2022-03-04,39407.02,15938.79
2022-03-05,38428.92,21034.62
2022-03-06,38030.63,40474.56
2022-03-07,38748.52,35521.85
2022-03-08,41962.85,47211.82
2022-03-09,39443.42,42472.49
2022-03-10,38741.03,39197.4
2022-03-11,38805.53,11886.69
2022-03-12,37796.31,17796.13
2022-03-13,39696.28,32100.73
2022-03-14,39314.86,30642.09
2022-03-15,41133.64,54967.36
2022-03-16,40956.79,18001.83
2022-03-17,41790.97,31863.74
2022-03-18,42235.02,15244.76
2022-03-19,41243.16,15580.67
2022-03-20,41043.9,21865.63
2022-03-21,42380.11,37636.83
2022-03-22,42904.1,26406.13
2022-03-23,44006.77,34879.48
2022-03-24,44331.36,34465.44
2022-03-25,44542.31,11559.16
2022-03-26,46842.14,22676.91
2022-03-27,47128.71,35796.78
2022-03-28,47445.3,27820.54
2022-03-29,47056.41,24550.14
2022-03-30,45522.65,29105.61
2022-03-31,46299.75,34247.82
2022-04-01,45822.28,16494.27
2022-04-02,46414.26,17415.21
2022-04-03,46609.36,24886.34
2022-04-04,45501.58,24206.2
2022-04-05,43177.78,43268.81
2022-04-06,43466.21,22801.41
2022-04-07,42273.38,25455.2
2022-04-08,42768.61,9050.96
2022-04-09,42153.77,12859.53
2022-04-10,39536.71,34885.37
2022-04-11,40086.66,27198.43
2022-04-12,41150.33,24390.05
2022-04-13,39951.63,21473.52
2022-04-14,40563.69,13944.94
2022-04-15,40392.55,7771.05
2022-04-16,39688.16,9701.08
2022-04-17,40811.03,27721.5
2022-04-18,41504.44,18644.77
2022-04-19,41375.35,25834.31
2022-04-20,40490.97,31792.3
2022-04-21,39716.04,28863.91
2022-04-22,39445.97,11481.51
2022-04-23,39466.26,12668.56
2022-04-24,40437.52,38636.23
2022-04-25,38117.39,38188.24
2022-04-26,39252.04,34510.32
2022-04-27,39749.75,29981.12
2022-04-28,38594.22,24745.92
2022-04-29,37650.13,13696.14
2022-04-30,38480.53,17299.6
2022-05-01,38513.01,29810.45
2022-05-02,37725.38,28729.95
2022-05-03,39680.21,36519.07
2022-05-04,36546.86,51315.2
2022-05-05,36009.89,46629.65
2022-05-06,35469.21,20043.0
2022-05-07,34033.77,41023.3
2022-05-08,30076.9,108479.24
2022-05-09,31013.12,103840.6
2022-05-10,29017.21,131586.22
2022-05-11,28915.72,160835.32
2022-05-12,29244.83,64448.46
2022-05-13,30050.31,28759.56
2022-05-14,31296.11,26775.5
2022-05-15,29838.5,41520.45
2022-05-16,30415.91,33082.29
2022-05-17,28667.29,44949.69
2022-05-18,30282.48,48991.36
2022-05-19,29166.15,57051.25
2022-05-20,29410.72,15780.21
2022-05-21,30264.29,21390.13
2022-05-22,29075.68,38286.66
2022-05-23,29630.05,28263.22
2022-05-24,29508.27,26906.19
2022-05-25,29188.71,45080.31
2022-05-26,28597.33,36570.36
2022-05-27,29013.53,12661.88
2022-05-28,29452.23,12840.42
2022-05-29,31716.41,46295.9
2022-05-30,31782.16,32446.48
2022-05-31,29789.58,43767.18
2022-06-01,30439.63,31049.7
2022-06-02,29680.3,24607.85
2022-06-03,29845.48,10446.72
2022-06-04,29897.9,10423.68
2022-06-05,31353.78,34484.33
2022-06-06,31111.75,44308.05
2022-06-07,30189.27,27741.65
2022-06-08,30082.94,20555.57
2022-06-09,29067.38,38461.6
2022-06-10,28389.49,24313.37
2022-06-11,26587.35,38522.37
2022-06-12,22471.59,169741.38
2022-06-13,22118.37,93509.58
2022-06-14,22566.73,118629.55
2022-06-15,20372.85,62443.29
2022-06-16,20432.26,63610.58
2022-06-17,18954.25,100138.03
2022-06-18,20553.48,61181.89
2022-06-19,20550.91,48976.59
2022-06-20,20699.21,45262.22
2022-06-21,19956.16,50640.15
2022-06-22,21098.41,40647.06
2022-06-23,21219.46,40303.85
2022-06-24,21474.19,21604.15
2022-06-25,21031.85,20812.53
2022-06-26,20718.16,30683.89
2022-06-27,20251.96,32936.56
2022-06-28,20094.16,37366.3
2022-06-29,19908.49,56316.14
2022-06-30,19249.33,62287.55
2022-07-01,19225.66,20447.36
2022-07-02,19294.21,22431.91
2022-07-03,20212.81,31698.75
2022-07-04,20158.69,46669.86
2022-07-05,20545.04,39337.75
2022-07-06,21611.8,50417.79
2022-07-07,21592.65,56687.83
2022-07-08,21582.17,21058.31
2022-07-09,20846.53,23037.78
2022-07-10,19944.25,37062.98
2022-07-11,19309.71,44319.07
2022-07-12,20230.81,60187.72
2022-07-13,20577.38,50524.15
2022-07-14,20827.27,35888.21
2022-07-15,21199.01,27875.55
2022-07-16,20792.81,25674.37
2022-07-17,22447.39,66744.81
2022-07-18,23399.91,79216.86
2022-07-19,23222.77,74279.35
2022-07-20,23153.54,52462.17
2022-07-21,22686.32,42569.62
2022-07-22,22452.14,25789.53
2022-07-23,22585.4,22222.43
2022-07-24,21305.59,42928.78
2022-07-25,21258.08,38536.61
2022-07-26,22960.19,52722.03
2022-07-27,23855.65,55708.07
2022-07-28,23769.15,42343.73
2022-07-29,23646.03,32275.85
2022-07-30,23308.14,23010.79
2022-07-31,23271.57,31489.52
2022-08-01,22991.49,34258.27
2022-08-02,22825.25,44757.6
2022-08-03,22622.99,36540.64
2022-08-04,23319.22,50480.51
2022-08-05,22956.4,17293.89
2022-08-06,23179.86,16799.46
2022-08-07,23817.72,40870.37
2022-08-08,23156.66,38306.57
2022-08-09,23959.67,52668.46
2022-08-10,23943.36,54803.51
2022-08-11,24412.17,34031.35
2022-08-12,24449.86,28921.35
2022-08-13,24313.71,36035.79
2022-08-14,24101.69,54754.47
2022-08-15,23858.64,36536.46
2022-08-16,23338.03,45577.22
2022-08-17,23201.51,24887.85
2022-08-18,20833.43,81701.33
2022-08-19,21142.06,38001.61
2022-08-20,21514.79,30413.31
2022-08-21,21399.66,44291.12
2022-08-22,21520.62,41086.01
2022-08-23,21369.05,42427.08
2022-08-24,21565.47,31215.69
2022-08-25,20247.99,74178.49
2022-08-26,20038.42,38543.24
2022-08-27,19554.08,29985.28
2022-08-28,20292.37,52176.52
2022-08-29,19813.51,70062.98
2022-08-30,20050.28,57684.46
2022-08-31,20129.93,44971.29
2022-09-01,19957.44,41618.91
2022-09-02,19834.79,17139.2
2022-09-03,20003.46,19536.47
2022-09-04,19793.29,26176.62
2022-09-05,18791.95,73359.14
2022-09-06,19287.52,50808.95
2022-09-07,19321.77,44210.78
2022-09-08,21369.73,79722.17
2022-09-09,21655.13,35129.91
2022-09-10,21836.45,27756.78
2022-09-11,22400.52,57121.32
2022-09-12,20173.77,83591.14
2022-09-13,20233.68,52796.4
2022-09-14,19700.15,44724.05
2022-09-15,19804.02,48209.89
2022-09-16,20118.35,36248.24
2022-09-17,19417.72,31514.24
2022-09-18,19541.28,67942.65
2022-09-19,18879.95,58735.22
2022-09-20,18468.05,95072.31
2022-09-21,19405.96,96116.87
2022-09-22,19291.13,66475.93
2022-09-23,18924.39,29706.93
2022-09-24,18809.94,28763.0
2022-09-25,19230.96,98706.77
2022-09-26,19081.4,105641.68
2022-09-27,19412.67,93863.47
2022-09-28,19593.46,68669.51
2022-09-29,19425.63,73013.93
2022-09-30,19313.96,14808.24
2022-10-01,19058.15,25352.29
2022-10-02,19632.35,57248.95
2022-10-03,20344.58,64461.86
2022-10-04,20160.74,59503.18
2022-10-05,19965.12,74646.94
2022-10-06,19532.81,59698.47
2022-10-07,19419.32,17433.49
2022-10-08,19442.41,19856.73
2022-10-09,19131.36,44380.54
2022-10-10,19058.29,61563.85
2022-10-11,19154.85,38948.93
2022-10-12,19378.91,88597.27
2022-10-13,19182.01,73991.58
2022-10-14,19069.72,15194.3
2022-10-15,19264.26,15790.4
2022-10-16,19550.49,42730.12
2022-10-17,19330.29,60022.88
2022-10-18,19123.89,49128.58
2022-10-19,19043.54,65084.73
2022-10-20,19166.4,62640.06
2022-10-21,19207.57,16403.84
2022-10-22,19572.6,31309.01
2022-10-23,19331.06,63448.35
2022-10-24,20087.18,103329.66
2022-10-25,20776.76,118988.74
2022-10-26,20295.28,88046.28
2022-10-27,20599.89,78334.3
2022-10-28,20820.19,58585.18
2022-10-29,20630.65,38497.09
2022-10-30,20492.56,61486.04
2022-10-31,20480.27,48670.97
2022-11-01,20150.33,91094.84
2022-11-02,20207.99,54134.03
2022-11-03,21150.6,97929.56
2022-11-04,21301.57,33103.84
2022-11-05,20910.59,27700.95
2022-11-06,20593.73,72622.36
2022-11-07,18544.7,208299.18
2022-11-08,15820.02,245518.91
2022-11-09,17559.67,167486.58
2022-11-10,17007.72,103948.83
2022-11-11,16773.9,34631.17
2022-11-12,16307.47,35382.36
2022-11-13,16592.04,84268.36
2022-11-14,16879.14,76202.66
2022-11-15,16648.05,64606.13
2022-11-16,16680.21,39166.08
2022-11-17,16677.95,45048.23
2022-11-18,16683.72,17003.18
2022-11-19,16253.6,28587.86
2022-11-20,15760.19,80853.23
2022-11-21,16198.25,74140.47
2022-11-22,16590.98,66057.37
2022-11-23,16588.46,37641.28
2022-11-24,16508.33,34733.48
2022-11-25,16451.53,20929.5
2022-11-26,16420.87,18193.37
2022-11-27,16207.01,53565.6
2022-11-28,16431.79,50846.01
2022-11-29,17162.35,86349.91
2022-11-30,16978.64,57361.34
2022-12-01,17094.49,45492.23
2022-12-02,16888.31,24699.47
2022-12-03,17111.76,29823.7
2022-12-04,16966.84,62808.12
2022-12-05,17086.52,47766.64
2022-12-06,16837.85,42127.95
2022-12-07,17226.02,48682.69
2022-12-08,17126.85,41460.2
2022-12-09,17129.19,17288.71
2022-12-10,17094.83,22135.09
2022-12-11,17208.66,43450.3
2022-12-12,17775.32,80026.6
2022-12-13,17801.37,84917.12
2022-12-14,17359.21,68490.07
2022-12-15,16658.44,88776.6
2022-12-16,16780.55,40996.08
2022-12-17,16742.74,25188.36
2022-12-18,16442.79,63181.42
2022-12-19,16901.12,78296.38
2022-12-20,16821.13,42277.5
2022-12-21,16816.01,48646.01
2022-12-22,16780.97,46894.6
2022-12-23,16837.16,17417.89
2022-12-24,16829.1,17605.22
2022-12-25,16916.07,20635.79
2022-12-26,16700.54,42994.72
2022-12-27,16540.47,54253.61
2022-12-28,16631.24,41148.04
2022-12-29,16599.47,53276.85
2022-12-30,16531.31,27594.76
2022-12-31,16613.87,20256.16
2023-01-01,16670.08,30159.75
2023-01-02,16670.16,37684.59
2023-01-03,16846.82,58841.99
2023-01-04,16825.87,31174.48
2023-01-05,16946.16,52488.7
2023-01-06,16942.73,11628.45
2023-01-07,17115.81,21159.6
2023-01-08,17179.03,73779.59
2023-01-09,17442.44,57628.21
2023-01-10,17938.0,63571.7
2023-01-11,18849.0,122644.76
2023-01-12,19932.05,94611.39
2023-01-13,20954.52,107073.42
2023-01-14,20878.94,44461.09
2023-01-15,21188.92,66430.52
2023-01-16,21136.12,55706.36
2023-01-17,20678.47,82422.66
2023-01-18,21082.28,54649.2
2023-01-19,22676.2,82923.31
2023-01-20,22789.92,96424.84
2023-01-21,22714.99,62351.77
2023-01-22,22917.47,70990.57
2023-01-23,22637.8,78065.25
2023-01-24,23066.28,88106.3
2023-01-25,23009.15,64065.53
2023-01-26,23077.75,65135.66
2023-01-27,23031.02,20229.78
2023-01-28,23747.26,57693.1
2023-01-29,22833.34,73408.97
2023-01-30,23129.7,49746.31
2023-01-31,23730.52,50174.15
2023-02-01,23470.8,57852.6
2023-02-02,23437.21,40956.08
2023-02-03,23332.1,14312.36
2023-02-04,22940.79,27262.45
2023-02-05,22761.44,40112.72
2023-02-06,23252.78,37031.49
2023-02-07,22961.13,32423.41
2023-02-08,21807.55,72685.0
2023-02-09,21634.86,52389.7
2023-02-10,21862.19,17100.45
2023-02-11,21790.14,27490.57
2023-02-12,21787.77,58725.99
2023-02-13,22208.56,51049.58
2023-02-14,24332.21,70450.63
2023-02-15,23533.22,89399.75
2023-02-16,24578.28,83842.0
2023-02-17,24638.27,22334.7
2023-02-18,24287.53,43529.32
2023-02-19,24838.09,54396.11
2023-02-20,24450.5,68937.6
2023-02-21,24186.92,71228.71
2023-02-22,23941.1,67725.34
2023-02-23,23189.78,68652.11
2023-02-24,23168.68,24727.95
2023-02-25,23557.29,27073.82
2023-02-26,23492.86,45081.05
2023-02-27,23137.23,34862.93
2023-02-28,23642.8,45323.52
2023-03-01,23467.23,34727.29
2023-03-02,22360.92,59283.75
2023-03-03,22353.23,11840.22
2023-03-04,22434.09,20875.88
2023-03-05,22410.79,27089.91
2023-03-06,22201.44,38893.98
2023-03-07,21704.74,41232.56
2023-03-08,20370.48,75232.11
2023-03-09,20206.71,105350.02
2023-03-10,20613.6,69435.51
2023-03-11,22183.71,63957.66
2023-03-12,24207.1,94501.71
2023-03-13,24757.56,110643.58
2023-03-14,24372.11,74114.24
2023-03-15,25049.83,55408.3
2023-03-16,27441.41,96426.82
2023-03-17,26973.46,48843.14
2023-03-18,28040.29,48163.58
2023-03-19,27807.05,65834.79
2023-03-20,28188.11,45696.4
2023-03-21,27316.18,81267.64
2023-03-22,28345.7,63194.55
2023-03-23,27493.01,52231.16
2023-03-24,27492.83,22474.29
2023-03-25,27995.16,26394.91
2023-03-26,27146.01,45933.42
2023-03-27,27266.08,36875.77
2023-03-28,28355.7,49571.43
2023-03-29,28040.71,58696.25
2023-03-30,28474.62,45335.87
2023-03-31,28468.49,15689.96
2023-04-01,28187.85,16366.29
2023-04-02,27809.04,47462.93
2023-04-03,28177.23,32404.02
2023-04-04,28180.06,37846.93
2023-04-05,28043.49,26094.3
2023-04-06,27927.8,14575.83
2023-04-07,27953.93,9261.95
2023-04-08,28340.68,16329.18
2023-04-09,29655.75,41851.84
2023-04-10,30226.45,47151.42
2023-04-11,29905.56,36421.26
2023-04-12,30407.76,31936.33
2023-04-13,30491.71,48758.42
2023-04-14,30321.55,13596.83
2023-04-15,30322.37,17283.22
2023-04-16,29446.34,34966.91
2023-04-17,30395.53,36469.48
2023-04-18,28821.91,54525.22
2023-04-19,28248.11,41297.76
2023-04-20,27261.17,43368.57
2023-04-21,27820.73,17443.02
2023-04-22,27596.85,18289.06
2023-04-23,27520.93,34236.79
2023-04-24,28308.07,31694.19
2023-04-25,28432.89,79154.04
2023-04-26,29483.94,63333.86
2023-04-27,29339.99,35166.03
2023-04-28,29251.2,11330.73
2023-04-29,29236.81,23251.07
2023-04-30,28086.77,43941.31
2023-05-01,28694.7,32659.37
2023-05-02,29041.65,40257.03
2023-05-03,28865.72,27573.93
2023-05-04,29548.51,35426.26
2023-05-05,28943.98,24527.41
2023-05-06,28572.81,16604.62
2023-05-07,27783.42,40605.62
2023-05-08,27680.21,22925.76
2023-05-09,27628.73,41945.8
2023-05-10,26991.62,29504.51
2023-05-11,26807.09,42526.8
2023-05-12,26788.88,12502.23
2023-05-13,26931.44,11877.98
2023-05-14,27176.27,27959.1
2023-05-15,27036.57,23994.43
2023-05-16,27406.21,29196.37
2023-05-17,26823.31,27707.43
2023-05-18,26888.42,16460.59
2023-05-19,27118.54,7375.52
2023-05-20,26755.17,11973.11
2023-05-21,26855.4,17684.89
2023-05-22,27224.7,21235.04
2023-05-23,26326.17,31836.22
2023-05-24,26480.21,22984.71
2023-05-25,26719.7,20356.54
2023-05-26,26872.59,7427.77
2023-05-27,28077.57,19785.88
2023-05-28,27746.07,21644.99
2023-05-29,27703.56,23615.79
2023-05-30,27220.17,28352.48
2023-05-31,26825.73,23979.7
2023-06-01,27251.14,23786.38
2023-06-02,27078.3,8092.89
2023-06-03,27125.24,9147.43
2023-06-04,25740.46,37219.66
2023-06-05,27269.02,38336.34
2023-06-06,26348.91,30599.1
2023-06-07,26509.09,15156.05
2023-06-08,26483.81,16583.88
2023-06-09,25856.18,31361.96
2023-06-10,25937.58,13172.72
2023-06-11,25905.64,17060.82
2023-06-12,25928.94,23047.35
2023-06-13,25125.73,26761.01
2023-06-14,25574.36,32804.74
2023-06-15,26330.59,27648.16
2023-06-16,26510.43,12515.48
2023-06-17,26338.0,9378.95
2023-06-18,26842.09,17956.62
2023-06-19,28319.35,45985.63
2023-06-20,30000.55,57981.94
2023-06-21,29892.81,34380.15
2023-06-22,30705.39,41294.22
2023-06-23,30548.2,13046.45
2023-06-24,30473.64,13393.19
2023-06-25,30271.91,21681.68
2023-06-26,30696.99,22312.5
2023-06-27,30078.9,19096.02
2023-06-28,30447.17,21447.12
2023-06-29,30471.06,47299.15
2023-06-30,30590.76,7261.71
2023-07-01,30617.66,8660.66
2023-07-02,31160.24,19619.43
2023-07-03,30774.39,13276.48
2023-07-04,30503.07,15878.7
2023-07-05,29907.98,30802.77
2023-07-06,30349.69,19368.34
2023-07-07,30294.36,6360.91
2023-07-08,30171.49,7139.62
2023-07-09,30421.04,22193.83
2023-07-10,30626.62,17665.77
2023-07-11,30385.22,24693.12
2023-07-12,31475.78,42344.72
2023-07-13,30331.09,33129.0
2023-07-14,30298.45,4925.15
2023-07-15,30248.17,7411.25
2023-07-16,30147.68,18560.1
2023-07-17,29863.79,18759.37
2023-07-18,29918.6,14893.37
2023-07-19,29809.61,19269.41
2023-07-20,29911.46,13254.74
2023-07-21,29791.61,6111.68
2023-07-22,30085.68,8140.53
2023-07-23,29181.04,25436.68
2023-07-24,29226.63,12141.51
2023-07-25,29352.06,16583.36
2023-07-26,29217.05,12727.55
2023-07-27,29316.82,11707.43
2023-07-28,29358.76,4989.17
2023-07-29,29283.34,7661.41
2023-07-30,29231.47,14553.25
2023-07-31,29699.74,28319.33
2023-08-01,29163.69,28507.89
2023-08-02,29177.75,15427.08
2023-08-03,29078.51,12900.38
2023-08-04,29050.34,4135.0
2023-08-05,29046.16,4361.16
2023-08-06,29182.16,16388.65
2023-08-07,29770.51,26561.94
2023-08-08,29566.47,17933.09
